par_nr	head	sentence
205	NA	 Õuest kostis automürinat ; kirjutasin nimekirja endale ümber ja ronisin trepist alla - hommikusöök andis oma puudumisest märku . 
205	NA	" Tee peal piilusin aknast : üks kohalik "" Niva "" . "
206	NA	 Kui alla jõudsin , olid kohalikud juba minekule seadmas . 
206	NA	" "" Kuule , äri prillid ära ! "" hõikasin kiiruga , märgates ühel üsna sobivaid näpu vahel . "
206	NA	" "" Palju pakud ? "" küsis tüüp ebalevalt . "
206	NA	 Võtsin taskust kahekümneviielise , ühe neist kahest ... 
206	NA	" "" Noh , olgu , "" jäi too nõusse . "
206	NA	 Kohe nad tegid minekut ka . 
207	NA	" Meie omad hakkasid kõvasti naerma , ma ei teinud väljagi , kraapisin prilliklaasilt silti "" France "" , mis minu arvates nähtavust ei parandanud . "
207	NA	" "" See oli efektne etteaste , "" naeris Kalanägu , "" umbes nagu Frankenstein riidekapist . "
207	NA	" "" Ja anna prillid siia ! "" "
207	NA	" Ha-ha-haa ! "" "
208	NA	" "" Kuule , ma ei teinud ju talle külma , eks ? "" pärisin imestunult . "
208	NA	" "" Need ju umbes nii palju maksavadki ? "" "
208	NA	" "" Õigus , "" kinnitas Kalanägu , "" selles nali ongi . "
208	NA	 Sinu väljanägemise juures oleks ta need viieka eest andnud . 
208	NA	 Et terve nahaga pääseda . 
208	NA	" "" "
209	NA	" "" Sellest ajast peale , kui ma kolmeaastaseks sain , on minu elus olnud kaks suurt unistust : kolme rattaga jalgratas ja päikeseprillid . "
209	NA	" Nüüd on üks neist siis täitunud , "" teatasin ja läksin kööki süüa otsima . "
210	NA	" "" Oli neil muidu nagu asja ka või ? "" küsisin , kui kõht sinki-leiba täis sai . "
210	NA	 Õllest loobusin . 
211	NA	" "" Tegelikult oli jah , "" ütles Boss . "
211	NA	" "" Šašlõkiäri pandi öösel maksu alla . "" "
211	NA	 Linna piiril üritasid mingid isetegevuslased liha küpsetamise ja telkimisplatsiga rikkaks saada , seda ma juba teadsin . 
212	NA	" "" Ja siis ? "" "
213	NA	" "" Minu arvates püüdsid nad kasse ... "" venitas Väike . "
214	NA	" "" Ega see neil suurem asi ei olnud küll , "" nõustus Soolo . "
215	NA	" "" Nii ma ütlesingi . "
215	NA	 Et ei puutu meisse . 
215	NA	" Ei seda ega teist pidi , "" võttis Boss jutu kokku . "
215	NA	 Püüdsin ta pilku ja katsusin sisendada , et tahan temaga nelja silma all rääkida . 
216	NA	" "" Tule , Larry , ujuma , saad pea selgeks ! "" "
216	NA	 Ma ei pannud tähele , kas ta ülejäänud seltskonnale ka kuidagi märku andis , et need kaasa ei tuleks . 
217	NA	 Punase päikesevarju all istusime maha . 
217	NA	" "" Noh ? "" mühatas Boss . "
218	NA	" "" Esiteks . "
218	NA	 Tähtsad Puhkajad on otsustanud siia kauemaks jääda . 
218	NA	 Neile siin meeldib . 
218	NA	 Tõenäoliselt on nad nüüdseks juba leidnud endale sobiva erakorteri . 
218	NA	" Rõhk sõnal "" sobiva "" , hinnas pole küsimust . "
218	NA	" "" "
219	NA	 Boss noogutas . 
220	NA	" "" Teiseks , Tähtsad Puhkajad on veendunud , et meie oleme kohalik maffia . "
220	NA	 Üritasin jätta muljet , et oleme tavalised suvitajad , aga ei jäädud uskuma . 
220	NA	" "" "
221	NA	 Boss hõõrus tähendusrikkalt oma nina . 
222	NA	" "" Ja kolmandaks . "
222	NA	 Nad on palganud endale jõugu . 
222	NA	 Just nimelt palganud , mitte importinud . 
222	NA	" "" "
223	NA	" "" Sa arvad , et nemad ... "" "
224	NA	" "" Muidu poleks ma hakanud sulle rääkima . "
224	NA	 OK , see nende moor hakkas mulle eile kõrtsis ligi ajama , lobisesime nõksa , eks , ta ütles mulle toa numbri , et ma järgi läheksin . 
224	NA	 Aga koridoris tulid ambaalid mulle vastu . 
224	NA	" "" "
225	NA	" "" Või hakkasid sina ligi ajama ja ta lasi sulle vastu nina anda ? "" "
226	NA	 Kehitasin õlgu . 
226	NA	" "" Sina oled Boss , sina mõtle . "
226	NA	 Ah jah , mul oleks vaja linnas käia . 
226	NA	 Debugerit on vaja . 
226	NA	" "" "
227	NA	" "" Mis see veel on ? "" "
228	NA	" "" Programm , millega saab uurida , mida mängus tegema peab . "
228	NA	 Õige vastus on masinas olemas - kui ma kuskile kinni jään , siis 
229	NA	 sellega saab kindlaks teha . 
229	NA	" "" "
230	NA	" "" Millal ? "" "
231	NA	" "" Ütleme , homme . "
231	NA	" "" "
232	NA	 Jätsin Bossi mõtlema ja naasin Kosmilise Seikluse juurde . 
232	NA	 Albert oli ise asunud kätt proovima . 
232	NA	" "" Võta skafander ära , "" kordas ta , vahelduse mõttes sõnade järjestust muutes . "
232	NA	" "" Võta enne ise riidest lahti , "" vastas mäng järjekindlalt . "
232	NA	" "" See mäng nõuab mõistust , "" selgitasin , ja surusin ta eemale . "
232	NA	 Päikeseprille poleks hämaras toas eriti vaja olnud , aga ma ei raatsinud neid ära ka võtta . 
233	NA	 Džungel oli vastik . 
233	NA	 Vaevalt jõudsin mõne sammu astuda , kui kukkusin okstega kaetud auku . 
233	NA	 Surnuks muidugi . 
233	NA	 Sel puhul tuleb vajutada nupule F7 . 
233	NA	 Ühe surnuks kukkunud ambaali taskus oli magnetkaart . 
233	NA	 Purunenud sõidukis piiksus miski . 
233	NA	 Vajutasin nupule , enam ei piiksunud . 
233	NA	 Jälle punkt lisaks . 
233	NA	 Läände ja lõunasse liikuda ei saanud , võsa oli liiga tihe . 
233	NA	 Idas oli uus lagendik , seal kasvasid seened , mis panid nahka . 
233	NA	 F7 . 
233	NA	 Seente juurest kuskile ei pääsenud , aga esimeselt lagendikult sai ümber põõsaste tiirutades põhja poole edasi . 
233	NA	 Kui järgmisele 
234	NA	 lagendikule jõudsin - seal kasvasid kaks suurt puud - , käis idas mingi laks . 
234	NA	 Läksin vaatama , roosa ahv oli jalgupidi nööriga puu otsa tõmmatud ja siples . 
234	NA	 Päästsin ta lahti , ahv vahtis mind lolli näoga ja kadus siis võssa . 
234	NA	 Mina sealtkaudu läbi ei mahtunud . 
234	NA	 Puude juures tagasi , proovisin puu otsa ronida , et ümbrusest ehk selgemat ülevaadet saada - kleepusin tüve külge kinni , kohe oli platsis pilv putukaid , kes mu nahka panid , nii et ainult luukere jäi puu külge rippuma . 
234	NA	 F7 . 
235	NA	 Järgmine kord jäin puude juurde molutama ja uue lendava veidrusega tulid uued ambaalid ning lasid mu maha . 
236	NA	" "" See mäng nõuab mõistust , "" tuletas Albert meelde . "
237	NA	 Õhtuks olin ma ikka veel samas džunglis . 
237	NA	 Ma olin suurte jõupingutuste hinnaga üles korjanud peotäie marju , mis ei kõlvanud süüa , ja murumunataolise spoori , millega tabatu paralüseerus tükiks ajaks - seda sain ma muidugi omaenda kurva kogemuse läbi teada . 
237	NA	 Ja ma olin salapärase postioperatsiooni kaudu saanud vile , mis kuulu järgi pidi peibutama terrorielukaid . 
237	NA	 Vile puhumine ei andnud mingeid tulemusi . 
237	NA	 Kui ma üle põõsaste tahtsin näha , öeldi , et selles mängus ei hüpata . 
238	NA	 Džunglist võis jõuda soo juurde . 
238	NA	 Seesama roosa pärdik siples veidi aega seal kaldal ja pani siis läbi soo lõikama . 
238	NA	 Kui ma talle järele üritasin sumbata , tuli krokodill ja pani mu nahka . 
238	NA	 F7 . 
238	NA	 Aga kuhu ? 
239	NA	 Läksin tüüpidega kõrtsi , jõin mineraalvett ja sõin kõhu kõvasti täis . 
239	NA	 Džungel käis peas ringi . 
240	NA	 Aga kui ... mõtlesin mansioni tagasi kõmpides . 
240	NA	 Ambaalid tulevad kadunud hõljuksõidukit otsima . 
240	NA	 Ja ma lülitasin selle piiksu välja , mis võibolla asukohast märku annab . 
240	NA	 Kui ei lülitaks välja , vaid läheks korjaks kiiresti spoori ja valvaks puu taga . 
240	NA	 Äsaks ambaalidele spooriga ja sõidaks nende hõljukiga minema ... 
241	NA	 Mansioni teel seisis auto . 
241	NA	 Mitte nii , et keegi on külla sõitnud , aga just enne käänakut . 
241	NA	 Hall 11. 
241	NA	 Keegi istus sees . 
241	NA	 See ei meeldinud mulle sugugi . 
241	NA	 Pöörasin metsa ja hiilisin maja poole . 
241	NA	 Kedagi polnud näha . 
241	NA	 Istusin võsas ja otsustasin , et kui nad kompuutrit hakkavad varastama , lähen annan neile peksa . 
241	NA	 Täpsustamata , kuidas . 
241	NA	 Mõne minuti pärast tuli mansioni poolt mees , istus autosse , auto sõitis ära . 
242	NA	 Midagi kahtlast polnud näha . 
242	NA	 Mansioni uks oli lukus - nagu pidigi olema . 
242	NA	 Võtsin kuuri räästa alt võtme , keerasin ukse lahti . 
242	NA	 Mingit pommi ei märganud . 
242	NA	 Alumise korruse aknad olid ka kinni . 
242	NA	 Panin kompuutri käima , aga meelde hakkasid tulema filmid , kus keegi on üksi suures tühjas majas ja põrandad hakkavad kriuksuma ning aknad paukuma ning ega see hästi ei lõpe ... 
242	NA	 Pealegi - mängus - ei teinud ambaalid väljagi , kas rusudes miski piiksub või mitte , tiirutasid aga seal puudega metsalagendiku kohal ega mõelnudki laskuda . 
242	NA	 Käisin veel kord kogu perimeetri läbi , polnud ühtki auku , mida ma seni poleks märganud . 
242	NA	 Jäi ainult soo , aga seal oli krokodill . 
243	NA	 Läksin õue . 
243	NA	 Kui keegi peaks mansionile haarangu tegema , ei suuda ma seda üksi nagunii kaitsta . 
243	NA	 Tõenäoliselt oli Bossil kusagil pisargaasiballoone , aga kus ? 
244	NA	 Tüübid tulid lõpuks tagasi ja lasime veidi aega marslasi ; Albert jäi veel kaste kaevu kukutama , läksin magama , aga und ei tulnud . 
244	NA	 Vähkresin ja mõtlesin krokodilli peale . 
244	NA	 Vile , marjad , vöö , kuubik - miski ei paistnud aitavat . 
244	NA	 Ja spooriga ei saanud teda raiska ka visata , sest ta tuli vee alt . 
244	NA	" "" See ei aita sind , loll humanoid , "" oli mäng öelnud , kui tahtsin vööd peale panna . "
244	NA	 Ilmselt see siis nii oligi . 
244	NA	 Ja marjad ? 
244	NA	" "" Söö marju , "" olin öelnud . "
244	NA	" "" Sa juba peaaegu paned nad suhu , aga nad haisevad nii jõledasti , et sa mõtled ümber . "" "
244	NA	 Ometi oli marjade korjamise eest punkte antud . 
244	NA	 Kuidas viia krokodill sama mõtteviisini ? 
244	NA	 Et kah juba peaaegu , aga siis , et ei taha ka ... 
244	NA	 Äkki talle ka 
245	NA	 need marjad ei maitse ? 
245	NA	 Hüppasin üles ja läksin panin masina jälle käima . 
246	NA	" "" Homme , "" vigises Albert . "
247	NA	" "" Homme ma lähen linna , "" teatasin . "
247	NA	 Tegelikult ma olin üsna tasa , nii et ta magas edasi . 
248	NA	 Siis ma ei osanud inglise keeles öelda , mis marjadega teha . 
248	NA	" Kuid marjad pidid mängus olema küll : igal pool mujal peale sooserva , kui ütlesin , et kasuta marju , vastati jälle "" loll humanoid "" . "
248	NA	 Siin aga küsiti , et mida sa nendega siis teha tahad . 
248	NA	" "" Kuidas on "" määrima "" , "" hõõruma "" , "" peale panema "" ? "" küsisin . "
248	NA	" "" Put on , "" arvas Albert . "
248	NA	 Ei olnud . 
248	NA	" "" Rub . "" "
248	NA	 Oli küll . 
248	NA	 Krokodill ahmas mu kinni ja sülitas jälle välja . 
248	NA	 Pääsenud ! 
248	NA	 Suure rõõmuga oleksin peaaegu uppunud - vesi oli muidu kogu aeg põlvini , järsku kadus aga pind jalgade alt . 
248	NA	 Teisel pool sood oli ilge lõhe maa sees . 
248	NA	 Õnnestus langetada kuivanud puu üle selle . 
248	NA	 Teisel pool lõhet rippusid mingid liaanid , nii kui ligi läksin , tõmmati mind lõksu ; rippusin , jalad ülespidi , kuni kõik mustaks läks . 
248	NA	 Homme , otsustasin , ja kobisin magama . 
249	NA	 Hommikul seletasin Albertile ja Bossile oma mängujärje ära - las proovivad ise ka , kui viitsivad . 
249	NA	" "" Misasja sa tahtsidki siia veel tuua ? "" imestas Albert . "
249	NA	" "" Ma toon 3.3 debugeri , see on võimsam , "" selgitasin , mis oli täielik bluff . "
249	NA	" "" Ei pane 3.3-e peale , mul on kõik 3.2-ga tehtud , "" vaidles Albert . "
249	NA	" "" Pole kavatsenudki , "" lohutasin teda . "
250	NA	" "" Muuseas , "" ütles Boss , "" kui sa kella neljaks jõuad Mustamäele trolli lõpp-peatuse juurde , saad hõlpsamini tagasi . "
250	NA	" Eha on praegu linnas ja keegi peaks talle sinna järele sõitma . "" "
250	NA	" "" Keegi ? "" "
250	NA	" "" Noh , eks me viska siin loosi , "" arvas Boss . "
251	NA	 Kaalutlesin , kas minu uus image nõuab , et ma bussiga sõidaksin . 
251	NA	 Või näiteks marsruuttaksoga . 
251	NA	 Sai siiski hääletamise peale lootma jäädud . 
252	NA	 Kogu debugeri-jutt oli muidugi jama . 
252	NA	 Aga ma ei saanud ju öelda , et kavatsen seda uut mängu levitama hakata - ehk lootis keegi selle pealt veel rahagi teenida . 
252	NA	 Ma teadsin üht firmat , kus nooremad sellid hea meelega sellisi mänge mängisid , nupukad sellid seejuures . 
252	NA	 Nii ma mõtlesingi , et kui ise kimpu jään , on mul kelleltki küsida . 
252	NA	 Selgus , et nad seal firmas peavad aeg-ajalt tööd ka tegema . 
252	NA	 Aga üldiselt nad rõõmustasid ja lubasid veel samal õhtul uurima hakata . 
252	NA	 Et neil kiiremini läheks , ütlesin ette , et minu meelest aitavad krokodillide vastu marjad . 
252	NA	 Vahetuskaubana sain ühe autojuhtimist imiteeriva mängu . 
253	NA	 Kolasin veidi linnas ringi , neljani oli veel tunde aega . 
253	NA	 Siis tuli üks tuttav mees vastu . 
253	NA	 Vanasti sai temaga nagu tihedamalt lobisetud , oli kah väikest viisi hulgus ja veidrik , aga viimasel ajal arendas hullumeelseid ideesid ruttu rikkaks saamise asjus . 
253	NA	 Kui ma teda viimati nägin - aga sellest võis vähemalt pool aastat möödas olla - oli tal mõte tulnud , et võiks poollagunenud puumaju osta , ära soojustada , üldse korda teha ja kallimalt maha müüa . 
253	NA	 Siis ta mind vist selle mõttega oligi üles otsinud , et kas meilt ehituselt kasulikku kraami ei saaks ära tõsta . 
253	NA	 Võibolla olekski ta plaan tööle hakanud , aga muidugi polnud tal raha selle esimese maja ostmiseks . 
253	NA	" "" Mitu maja sul juba on ? "" küsisin ruttu , et ta ei jõuaks pärida , mis mu ninaga on juhtunud . "
253	NA	" "" Ah , "" lõi ta käega - nagu oligi arvata , "" aga mul on nüüd palju parem plaan . "" "
253	NA	 Loomulikult ei hakanud ta seda üksikasjalikumalt tutvustama . 
253	NA	" "" Ja üldse läheb nüüd kõik ülesmäge , on ju , "" kinnitas ta veel . "
253	NA	" "" Mis teil siin pealinnas siis nii väga uudist on ? "" küsisin , selgitades , et olen olnud komandeeringus ja siis tükk aega mere ääres puhkusel ja et ma ei tea midagi , mis ülesminekule viidata võiks . "
253	NA	" "" Mis , sa oled tõesti nii ajast maas või ? "" ei uskunud tema . "
253	NA	" "" Meil on nüüd ka perestroika ! "
253	NA	" Parteil on uus juhtkond ja ... "" "
253	NA	" "" Missugusel parteil ? "" ei saanud ma aru . "
253	NA	" "" Kuidas missugusel ? "" ei taibanud omakorda tema . "
253	NA	" "" Üks partei meil ju ainult ametlikult ongi . "" "
253	NA	" "" Ahah , "" oskasin vaid öelda , "" ahah . "" "
253	NA	 Seda pidin ma veel mitu korda kordama , vaene mees oli oma plaanide otsas täitsa sõgedaks läinud . 
253	NA	 Tähendab , ma isegi usun , et kunagi saadakse aru , et selles on ikka keegi süüdi ka . 
253	NA	 Mismoodi me siin aastate kaupa virelnud oleme . 
253	NA	 Kui palju elusid täiesti nahka keeratud jne. 
253	NA	 Ma ei mõtle siin ainult Jüri Kukke või tema järku mehi , aga täitsa tavalisi tüüpe , kes on elu otsa päevast päeva pidanud halva ja veel viletsama vahel valikut tegema . 
253	NA	 Kas või mina ise , eks ole . 
253	NA	 Aga ma ei usu , et kui see kõik ka avalikuks tuleb , et siis keegi seda kuidagi hüvitada suudaks . 
253	NA	 Noh , ütleme , et mingid UFO-tüübid tulevad alla ja ütlevad : vaadake , vennad , me tegime siin eksperimenti , et kui sittades tingimustes inimesi hoida saab ja kui kaua neid lollitada võib . 
253	NA	 Et öelge nüüd , mida te vastutasuks tahate . 
254	NA	 Kerige põrgu , ma olen olemasolevaga juba ära harjunud , ütleksin ma neile UFO-vendadele , minge tühistage kõigepealt Etioopia ära ja need muud näljakõrbed . 
255	NA	 Ausalt , see alles teekski vihaseks , kui saaks teada , et see on vaid katse . 
255	NA	 Või eksitus . 
255	NA	 Ütleme , keegi pidi taime mulda kasvama panema , aga ajas kiiruga segi ja pistis puhta liiva sisse . 
255	NA	 Kastmise unustas ka ära . 
255	NA	 Ja siis paarikümne aasta pärast tuleb ja märkab , et mingi hädine väät vireleb liiva sees ... 
255	NA	 Ja pistab selle väädi nüüd mulda ja kastab ja väetab ja pomiseb iga päev et : so sorry ... 
255	NA	 Ma olen vahel mõelnud , et ma püsin hinges ainult selleks , et tõestada kommunismiidee jaburust . 
255	NA	 Ja kui see jaburus ühel päeval kokku peaks varisema , siis ei jää tõesti muud üle kui ennast üles puua . 
255	NA	 Kui juba enne üle ei viska , loomulikult . 
255	NA	 Mingit inimlikku elu ma ei oskakski elada . 
255	NA	 Mõelda vaid , mul võiks olla korralik haridus ja huvitav töö ja korter ja igasugust träni . 
255	NA	 Ning võibolla naine ja lapsedki . 
255	NA	 Ja seda kõike ei ole ainult sellepärast , et ma pole tahtnud oma sebimisega ühte surnult sündinud riigivärdjat vähimalgi määral aidata . 
255	NA	 Hinges püsimiseks on rahateenimine ehk lubatud , aga rohkem oleks tähendanud juba kaasaaitamist ... 
256	NA	 Eneselegi märkamatult olin oma ühikani jõudnud . 
256	NA	 Maailmakõiksuse kõrval oli mu rahulolematus ehitusfirmaga täiesti tühine . 
256	NA	 Ehkki vahel tundus seegi pikaleveninud lahutusprotsessina , millele mitte mõeldagi ei tahtnud . 
257	NA	 Pille oli ukse alt pabereid tuppa lükanud . 
257	NA	 Blankett , millel ma palgata puhkust palusin , ja selgitav lipakas , milles ta nõudis , et ma allkirja paneksin ning tema tuppa toimetaksin . 
257	NA	 Vahetasin endale puhta pesu selga ja otsustasin , et las ta siis sekeldab , kui tahab , ega sellest allkirjast mingit jama ka ei saa tõusta . 
258	NA	 Läksin torkasin selle paberi tema ukse alt sisse ja siis tuli mulle koridori peal üks Pille sõbrants vastu . 
258	NA	" "" Oledki jälle tagasi või ? "" küsis ta tüütu familiaarsusega . "
258	NA	" "" Ei ole , ja ära kellelegi ütle , et sa mind nägid , "" vastasin süngelt . "
258	NA	" "" Kuule , ausalt , jah , ja mis su'ga juhtunud on ? "" nägi ta koridorihämarusest hoolimata mu nina ära . "
258	NA	" "" Päikesepiste , noh . "
258	NA	 See on ilgelt ohtlik . 
258	NA	 Laks , vastu kukalt , ja nina paistes . 
258	NA	 Sa ei teagi või ? 
258	NA	" Sa pole kunagi mere ääres päikese kätte jäänud või ? "" "
258	NA	 Jätsin ta selle üle järele mõtlema ja ruttasin minema . 
259	NA	 Mitte kohe , tähendab . 
259	NA	 Enne pusisin mõnda aega oma reformkoiku kallal , mille ühe toru sees oli üks balloonike peidus . 
259	NA	 Mul on kõikvõimalikke tuttavaid olnud ja mõned neist natuke kriminaalsedki . 
259	NA	 Ja mõnikord on oma nahale kasulikum neile kriminaalsetele takka noogutada kui moraali lugeda . 
259	NA	 Ühed niisugused olid mu paar aastat tagasi peaaegu ära veennud , et närvigaasiga on igavesti hea käia kortereid tühjaks tegemas . 
259	NA	 Nimelt muidu pead kogu aeg värisema peremehe kojutulekule mõeldes . 
259	NA	 Kui aga peremees ongi kodus , ainult natuke gaasitatud ja jalust ära pandud , on palju rahulikum . 
259	NA	 Ma klappisin neile tüüpidele ballooni jaoks raha - vahel on väga raske ära öelda , eks ole . 
