par_nr	head	sentence
270	NA	 Lärmakas ja tahumatu , napi haridusega , kaheksa klassi ja mehhaniseerimiskool - ühtpidi nagu küllalt , kui arvata , et eelmisele põlvkonnale oli kuus klassi juba üsna keskmine olnud - ja ometi peaaegu kirjaoskamatu . 
270	NA	 Kehv lugeja ja üsna võimetu täitma vähegi asjalikumat dokumenti või kirjutama avaldust , kui keegi ette ei ütle ja pärast vigu ei paranda . 
270	NA	 Joodik Mihkel muidugi polnud . 
270	NA	 See kord või paar kuus , kui ta , maani purjus , uksest sisse vajus ja roppusi pomisedes asemele ukerdas , ei olnud alkoholismi , vaid kohaliku seltskonnaelu avaldus . 
270	NA	 Ka juhmard see mees polnud . 
270	NA	 Tal oli praktilist nutikust ja ettevõtlikku asjalikkust . 
270	NA	 Nüüd , kui teised alles taludega alustasid , oli neil siin raskem seljataga ja majapidamisel jalad all . 
270	NA	 Ja ammugi ei olnud ta pätt ! 
270	NA	 Mariti meelest oli pätt see , kes ei tunnistanud ühiselu reegleid , kelle moraal oli vildakas , haisegu ta siis viinast või sõitku mersuga . 
270	NA	 Õemees oli aus ja tore inimene - olgu , et tahumatu ja ropu suuga . 
271	NA	 Loomulikult ei tunnistanud Marit endale , et Mihkel võiks aimata tema mööndusi , võiks salajas peetud sümpaatiale jälile jõudnud olla , et ta just sellepärast teda aina kiusabki . 
271	NA	 Oli kuis oli , õpetajanna nägi selgesti , kuidas Aivi mehelemineku jutu peale suud avama kippus . 
271	NA	 Nagunii räägib voodis Mihklile . 
271	NA	 Jätku vähemalt lapsed ja isa kuuldekaugusest välja ! 
271	NA	" "" Iga koduväi ei peaks peremeest mängima ! "" nähvas ta . "
271	NA	" "" Suutäite lugemise kommet pole selle laua taga omainimestel kunagi olnud . "" "
272	NA	 Sõnasõda söögilauas võttis hoogu . 
272	NA	 Langetatud päi taldriku taga istuv isa tõstis rusika ja peatas selle hetkeks õhus . 
272	NA	 Mariti süda tõmbus kokku . 
272	NA	 Siis raksatas töömehe käsi lauale , nii et toidunõud hüppasid . 
272	NA	" "" Õst , koerad , haukumast ! "" "
272	NA	 Vana sõi rahulikult edasi ja mõne aja pärast jätkasid ka teised . 
272	NA	" Ja Marit , et näidata , kes selles lauas teine on , küsis Mikult : "" Kuidas su tunnistus oli ? "" "
273	NA	 Poiss kirtsutas nina , nii et avanevate huulte vahelt tuli nähtavale puuduva hamba mulk . 
273	NA	" "" Kaks nelja oli ka "" "
274	NA	" "" Mis ainetes ? "" - "" Mata ja jonna . "" "
274	NA	" - "" Noh , pole viga ! "
274	NA	" Teised kõik viied ? "" "
275	NA	 Aivi hakkas laginal naerma . 
275	NA	" "" Näe , Mihkli vana püksirihm ripub siiamaani nagis Muidu oleks see klass küll lõpetamata jäänud . "" "
276	NA	 Toetanud selja toolikorjule , aurav teetass kahe peo vahel , mõtles Marit , et on nüüd tõepoolest kodus tagasi . 
276	NA	 Nagu selle kinnituseks tuli teine Mihkel , täpsemalt küll Miša või Mihhail Sergejevitš , talu ületoidetud kõuts , hõõrus end ta säärte vastu ja hüppas sülle . 
276	NA	 Just see oligi puudunud , soe ja raske nurruv mütsakas vastu kõhtu . 
277	NA	 * * * 
278	NA	" "" Nii et sa ei tea temast mitte midagi ? "" "
278	NA	 Hilda käis kiirustades toa ja köögi vahet , loopis triigitud pesupakke ühest kohast teise , selle asemel et neid kappi panna . 
278	NA	 Tuli lillekastmise kannuga ja asetas selle televiisorile . 
278	NA	" "" Ei päritolu , ei töökohta Kas sa nime ikka tead ? "" "
279	NA	 Marit murdis pead selle üle , kas Hilda teab , kellega ja kuidas ta oma Peep seal järvel oli . 
279	NA	 Pagana poiss , hullem jutuvestja kui mõni naine ! 
279	NA	 Ta ei vastanud Hilda pärimiste peale sõnagi , ei täpsustanud , et teab nii Ivo nime kui ka töökohta Ega seda küll rohkem olnudki , mida ta teadis . 
280	NA	" "" Kas sa üldse kujutad ette , millega sa riskid ? "
280	NA	 Mida selline mees otsib ? 
280	NA	" Tead seda ? "" "
281	NA	 Marit oli nädala ilusasti maal vastu pidanud , oli aeda rohinud , oli pesu pesnud , oli aidanud tagatuba tapetseerida . 
281	NA	 Siis oli ta aidast lõngad lagedale otsinud . 
281	NA	 Lõimega küsimusi ei tekkinud . 
281	NA	 Ta seadis kanga üles . 
281	NA	 Aga koekirjade tarvis värve valides tundis ta äkki , et puudu jääb eredatest , puhastest toonidest . 
281	NA	 Aina oli ta kasutanud looduslikke tuhme , murtud toone . 
281	NA	 Nüüd tahtis ta päikesepunast , taevasinist , mererohelist Mingi piltvaiba kujutis virvendas ta laugude taga . 
281	NA	 Midagi , mis oleks värvilaikude mäng ja siiski ka koidutaevas , rannaliiv ja küütlev meri . 
281	NA	 Midagi tinglikkuse ja tõetruuduse piirilt . 
281	NA	 Ja et tal neid värve ei olnud , ei hakanud ta ka pead murdma , kas eksida looduslikkuse vastu , kasutada keemilisi värvaineid või mida just Hoopis iseäralikult kaotas ta juba alustatud töö vastu huvi , tundes , et on sellel suvel liiga rahutu ja hajameelne viitmaks tunde ja päevi kangastelgede ees , põimides niit niidi järel lõimesse oma heiastust . 
282	NA	 Seda , et ta Hildalt sellise sauna saab , oleks võinud ju ette kujutada . 
282	NA	 Aga Marit ei hoolinud sellest . 
282	NA	 Ta tundis liigagi hästi neid tõukejõude , mis sõbrannat kannustasid . 
283	NA	" "" Jäta nüüd , eks ! "" ütles ta tasakaalukalt ja tõusis . "
283	NA	 Ta oli selle naise rahutute meelemuutustega liigagi hästi tuttav . 
283	NA	 Pääsemaks esikusse järele tulemisest , andestust nõudvast kaelustusest , küsis ta kiiresti , kus Peep on . 
283	NA	 Läks ta pabereid kooli astumiseks sisse viima ? 
283	NA	 Ta teadis isegi , et aeg polnud nii kaugel ja poiss pole üldse otsustanud , mida tegema hakkab . 
283	NA	 Ja et pole otsustanud , siis ei räägi emale sellel teemal midagi . 
283	NA	 Marit tundis teda niipalju küll . 
283	NA	 Juhtinud sedasi Hilda uuele teemale , mis teda samuti vihastas ja nõutuks tegi , ei lasknud Marit sõbrannal märgata , mis meeleolus nende vestlus katkeb . 
283	NA	 Ta sulges ukse , ruttas tolmuseid betoonastmeid mööda alla . 
283	NA	 Vinge tuul ja poolpilves taevas Ka need sundisid otsustavalt kiirustama . 
283	NA	 Talle näis , et ta teadis , kuhu ta ruttab . 
283	NA	 Ent ta kütmata kööktuba lõhnas ainult kopitusest ja üksindusest . 
283	NA	 Kuni ta küttis ja tolmu pühkis , kuni ta endaga võitles , möödus aeg ja enam polnudki midagi mõelda . 
283	NA	 Jaanilaupäev oli edenenud sinnamaale , et tööpäev oli igal pool lõppenud . 
283	NA	 Kui Ivo ise ei tule , heidab ta lihtsalt magama . 
283	NA	 Olgu see siis pealegi esimene jaanituli , mille ta maha magab ! 
284	NA	 Kella üheksa ajal õhtul lappas ta igaks juhuks veel kord nädala posti läbi - ega mõne ajalehe vahele ometi kirja ole jäänud . 
285	NA	 Sügavas hämaruses , kui Vallimäe harjal taeva tuhmi valguse taustal voorivad pidulised närvidele käima hakkasid , riietus Marit ja läks orukatlast kostma hakanud muusika suunas . 
286	NA	 Ta ei olnud selles sagivas inimsummas sugugi üksi . 
286	NA	 Tal oli siin sadu tuttavaid . 
286	NA	 Ühesugune lahke naeratus näol , kõnetas ta kõiki endisi õpilasi nagu häid tuttavaid , vahetas paar viisakusfraasi , soovis head peotuju . 
286	NA	 Mõni natuke rüübanud kavaler kutsus ta tantsimagi Alles südaöö paiku , kui see valge öö oli muutunud mustaks nagu neegri unenägu , kui külm hakkas õlgu kokku kiskuma , lahkus õpetajanna piduliste summast ja suundus oosi nõlvalt Pika tänava tagaõuedesse laskuvale rajale . 
286	NA	 Järsul , variseva kruusaga kallakul puujuurtele komistades koperdas ta allapoole ja tardus äkki ühe lepa najal . 
286	NA	 All lagedal , piisavalt valges , et silma paista , peatus üks paarike . 
286	NA	 Tüdruk riputas ennast mehele kaela , tõstis jalad maast lahti , siples nendega , vajudes teda tõstvate käte vahel näoli mehe näole . 
286	NA	 Tal polnud juukseid ollagi , üksnes lühikesed poisilikud tutistamisesalgud . 
286	NA	 Ja jahedast ilmast hoolimata kandis ta valget , väga nappi lapsekleiti . 
286	NA	 Kuid see mees ei olnud ju hiidkasvu dressi ja tossudega Peep . 
286	NA	 See oli üks mustapäine , tumedas , arvatavasti lipusinises särgis ja teksades kuju . 
286	NA	 Mees ei lasknud tüdrukut enam maha , viskas ta õlale , nii et plika pea ta abaluude taga kõlkus , ja hoides mõlema käega ümber ta reite , jätkas teed . 
287	NA	 Kui Marit oli läbi hämara hoovi kõnniteele jõudnud , polnud kummalgi käel enam ühtki inimest märgata . 
287	NA	 Väsimusest kumiseva peaga ruttas ta koju . 
288	NA	 * * * 
289	NA	 Marit tuli aknalt ära , peatus hajameelsel ilmel keset tuba . 
289	NA	 Siis istus ta tualettlaua ette , vaadates tagaaknast sissevalguvas punases õhtupäikeses oma puise ilmega nägu , ehmunult pärani silmi . 
289	NA	 Teda vallanud kangestus hakkas aegamisi üle minema , kuigi esialgu ei saanud veel aru , pöördub see vihaks või haleduseks . 
289	NA	 Tal oli ju ometi kõik täpselt läbi mõeldud . 
289	NA	 Ettevalmistused olid läinud punktipealt plaani järgi . 
289	NA	 Ta leidis just sobiva loomalihatüki , hautas selle pehmeks , tegi tillikastme . 
289	NA	 Tal oli purgitäis magushapusid kurke , mis hamba all isuäratavalt krudisesid . 
289	NA	 Tubli perenaisena tunnetas ta aega lausa minutipealt , nii et sammud trepil kostsid just pärast seda , kui ta oli tõstnud ahjupoti kaant ja veendunud , et kartulitele oli ilmunud punapruun jume . 
289	NA	 Kakaokreem oli külmutuskapis ootamas . 
289	NA	 Seda ta enne lagedale ei too , kui praad söödud , kui jutt mõnda aega neutraalsel pinnal keerelnud . 
289	NA	 Siis toob ta magustoidu , kohvi ja ulatab kirsilikööri pudeli , palub kallata . 
289	NA	 Ja siis , klaas huultele tõstetud , enne rüüpamist või pärast pisukest huulepuudet , et tunda magusmõrkjat maitset , ta küsib Mida täpselt , seda ta vaid aimas , kuid tundis , et leiab õigel hetkel vajalikud sõnad . 
290	NA	 Kuidagi liiga kergesti ja lihtsalt oli Ivo telefonis kutse vastu võtnud . 
290	NA	 Oli see siis nii enesestmõistetav , saata hommikul tüdruk ära ja juba järgmisel õhtul minna teise poole külla ? 
290	NA	 Hildal oli õigus - tasub teada , mida selline mees tahab ! 
291	NA	 Kas reetsid ärritusest säravad silmad ? 
291	NA	 Sisenev mees tõmbas sõõrmeisse köögilõhnu , tõstis pilgu ja naeratus tardus ta näol . 
292	NA	" "" Millised lõhnad ! "" ütles ta , kuid hääletoonis puudus see temale nii omane mõnus naudisklus . "
292	NA	 Hääl oli kuidagi valvas ja tuhm . 
293	NA	 Marit rääkis suvevaheaja algusest maal , andis mõista , et polnud Ivot oodanud , imestas aga , et selles oli ühtlasi nagu mingi vabandav toon . 
293	NA	 Mida oli temal vabandada selle mehe ees ? 
294	NA	 Ivo asetas kahvli taldrikule , naaldus toolileenile , nuga alles paremas käes . 
294	NA	 Ta tumedate silmade pilk oli äkki küsiv . 
294	NA	" "" Mis lahti ? "" "
295	NA	 Miks oleks Marit pidanud just kohvi ja liköörini ootama ? 
295	NA	 Ta naeratas säravalt . 
295	NA	" "" Ei midagi . "
295	NA	" Midagi ei ole lahti . "" "
295	NA	 Ta hingas sisse . 
295	NA	" "" Ma tahtsin ainult küsida , kas te Kas te Kairi ees vähimatki süümepiina ei tunne ? "
295	NA	" Tüdruk võiks teile tütreks olla . "" "
296	NA	" "" Andestust ! "" ütles Ivo ja Marit ei taibanud , kas teda pilgatakse . "
297	NA	" "" Kas teil siis üldse mingit kohusetunnet ei ole , et kohe , esimese kutse peale teise juurde jooksete ? "" "
297	NA	 Ennast rääkima unustanud , nägi ta aegluubis , kuidas Ivo käed ilusti peopesadega valgele laudlinale asetas . 
297	NA	" "" Andestust ! "" kordas mees oma ikka vaikse , kontrollitud hääletooniga ja tõusis lauast . "
297	NA	 Kiirustamata , korrektselt , sirge seljaga läks ta üle toa , läbi köögi , avas ukse ja sulges selle enda järel . 
298	NA	" "" Miks ta trepist alla läheb ? "" mõtles Marit . "
298	NA	 Kemps oli ometi siingi korrusel . 
298	NA	 Ja äkki ta taipas , astus aknale juurde . 
299	NA	 Aeglaselt , mõtlikult läks mees üle hoovi . 
299	NA	 Uhterenni ees ta hetke nagu kõhkles , astus viivitamisi pikema sammu . 
299	NA	 Siis kergitas ta särgikäänist , et kella vaadata . 
299	NA	 Ja heitnud pea kuklasse , suundus hoopis teises rütmis , toimekalt , sihikindlana väljapääsu poole . 
300	NA	 Punases õhtupäikeses oma ehmunud ja tuima nägu vahtides hakkas Marit taipama , et kõik oli olnud algusest peale valesti . 
300	NA	 Mida ta tegelikult üldse taotles ? 
300	NA	 Et ütleb Ivole näkku , mida temast mõtleb ? 
300	NA	 Jah , ja seejärel ? 
300	NA	 Näitab ust ? 
300	NA	 Peaaegu nii see ju läkski . 
300	NA	 Miks ta siis rahul ei olnud ? 
300	NA	 Ainult sellega polnud ta ette ei arvestanud , et miski ei sunni meest teda lõpuni ära kuulama . 
301	NA	 Marit tõusis , läks kööki , korkis likööripudeli lahti ja rüüpas otse pudelikaelast suure lonksu . 
301	NA	" Siis ütles ta mitu korda järjest südamepõhjast "" kurat "" . "
301	NA	 Ta jõi veel , kulinal , vist rohkem kui kunagi varem . 
301	NA	 Nüüd võis tagasi maale minna , kangast kuduma , Mihkliga nääklema . 
301	NA	 Küll Mihkel nüüd juba Aivilt kuulnud on . 
301	NA	 Muidugi ei tee ta ühtegi selget vihjet . 
301	NA	 Ja see ongi kõige hullem , et ei tee , et halastab , lõbutseb vaid sisimas , nii et isegi vihastamise lõbu sulle ei lubata . 
302	NA	 Korraga oli ta kükakil köögipõrandal , nägu põlvede vahel , hambad kleidisabasse surutud , et muud ei kostaks , kui vaid vaikne inin . 
303	NA	 * * * 
304	NA	 Uimasena nagu kaikahoobist sammus Ivo Lepala mööda Pikka tänavat . 
304	NA	 Temas pööras must viha . 
304	NA	 Ja samas ka kaotusvalu . 
304	NA	 Ja kahjurõõmgi . 
304	NA	 Kõik oli segi . 
304	NA	 Teatav tuim rahulolu , et tal õnnestus vist vastu lüüa . 
304	NA	 Kui õnnestus Pidi õnnestuma ! 
304	NA	 Marit oli igatahes niipalju naine , et ei uskunud teda joonelt minema kõndivat . 
304	NA	 Ükski neist ei usu . 
304	NA	 Oli see Ivo neurootiliselt terav kujutlus või tundis ta tõesti naise pilku oma särgiseljal . 
304	NA	 Lühidalt , kähedalt naerdes kujutles Ivo , kuidas ta kella vaatab , kuidas seejärel kiirema sammu võtab . 
304	NA	 Aega ju on ! 
304	NA	 Pole veel üheksagi . 
304	NA	 Kuhu mees sel ajal kiirustada võiks , mõelgu naine juba ise ! 
304	NA	 Kus tuli omanik välja ! 
304	NA	 Ta lõuad lähevad seda pisikest libu nähes krampi ! 
304	NA	 Hääl kaotab kandvuse , kas kähiseb madalalt või piuksub . 
304	NA	 Tuleb Ivole tema kohustusi meelde tuletama ! 
304	NA	 Olgu siis vähemalt õiglane , öelgu , mis südamel , ärgu mängigu inglit . 
305	NA	 Aegamisi hakkas mehe samm raskeks vajuma , kuum väsimus tuli peale , nagu istuks tal teine mees raskuseks turjal . 
305	NA	 Adrenaliinikihelus asendus roidumusega . 
305	NA	 Ja selles äravajumises selgus mehele aegamisi , kui ebaõiglane ta viha oli . 
305	NA	 Ta polnud aimanudki , et Marit võis teda tüdrukuga näha . 
305	NA	 Löök tuli liiga ootamatult . 
305	NA	 Mis kohustusi võiks tal selle võõra naise vastu olla ja ometi , ta polnud ju üldsegi tahtnud haiget teha . 
306	NA	 Oh , ta ju teadis , kuidas tüdruk tema kaudu õpetajannale kätte maksis . 
306	NA	 Üldse teadis ta nüüd juba liigagi palju . 
306	NA	 Kui oleks ometi võimalik telekas mõneks ajaks kinni keerata , jätkata selle komöödia vaatamist siis , kui rohkem huvi on ! 
307	NA	 * * * 
308	NA	" "" Kuhu ruttad , külamees ? "" "
308	NA	 Ivo Lepala oli kuulanud järelkäija raskeid , lohisevaid samme . 
308	NA	 Nüüd vaatas ta üle õla ja nägi räpast kolget , vist küll oma kaks meetrit pikka , kräsupäist , lömmisninalist laianäolist jõhkardit , tabas tolle silmades lihtsakoelise lõbususe helgi . 
308	NA	 Mees oli ilmselt võtnud nõuks natuke kaasinimesi hirmutada . 
309	NA	 Raske öelda , kuidas Ivo sellisele tülitamisele muidu oleks reageerinud , kuid praegu , kui Marit Mölleri külalislahkus alles solvumisena ta hinges kääris , leidis ta paraja märklaua . 
309	NA	" "" Paterdan tasapisi , nagu isegi näed , "" ütles ta ninahäälel . "
309	NA	" "" Sa ise ? "" "
310	NA	 Pätt ilmutas pisukest imestust . 
310	NA	 Pealtnäha korralik inimene , aga räägib nagu vana laagrikuli . 
310	NA	" "" Viska kümpi ! "
310	NA	" Nats nigu puudu on . "" "
311	NA	" "" Tänan küsimast ! "
311	NA	" Mina elan hästi . "" "
312	NA	" "" Kümpi ! "
312	NA	" Kümneka , ma küsisin , kuuled nüüd ? "" "
313	NA	" "" Keera nuppu vaiksemaks ! "" "
313	NA	 Ivo naeris jõhkardile näkku . 
313	NA	" "" Oleks mul üksainus punane penn hinge taga . "
313	NA	" Ja mis sa kümpist saad ? "" "
314	NA	 Laaberdis avas irvitades räbaldunud nahkkuue hõlmad . 
314	NA	 Paljas rasvane rind vahtis vastu . 
314	NA	" "" Kaheksa kulliga lükkasin "" Rolling Stones'i "" särgi minema . "
314	NA	" Jagad ? "" "
315	NA	" "" Raske äri ! "" "
316	NA	" "" Tead , see joomine viib mu morgi ! "
316	NA	" Näed ! "" "
316	NA	 Kolge tiris nahkkuue vasakut varrukat kõrgemale . 
316	NA	 Lihaval käsivarrel tuli nähtavale korpas haav . 
316	NA	" "" Eile löödi nuga sisse . "
316	NA	 Kolm täitsa ontlikku Sussaaninit . 
316	NA	 Ühe hambad on mul vasakus taskus . 
316	NA	" Näitaks sulle ka , aga käsi ei paindu niipalju . "" "
317	NA	" "" Kus see siis juhtus ? "" "
318	NA	" "" Vildes . "
318	NA	 Mul on prutt seal . 
318	NA	 Tema pool , tead , ambaalid astusid ligi , et sõber , tead nii ja naa , meie ka ei taha , aga nüüd on nii , et loe hingepalvet . 
318	NA	 Üks läks kõige raamidega õue . 
318	NA	 Teine jõudis enne sulekesega kriipida . 
318	NA	 Nii kaua , kui ma teda vastu radikat hammastest puhtaks raputasin , pani kolmas mulle miski vidraliga tagant piki puitu . 
318	NA	 Ilmale tulin tammikus . 
318	NA	 Tead , ma olin nii segi , et astusin Tartu poole , ise arvasin , et Rakverre . 
318	NA	 Viru-Jaagupis tuli üks auto vastu , see juhatas . 
318	NA	 Ütlesin , et võta peale . 
318	NA	 Vaatas , tead , ütles , tule , aga mul on püstol , pea meeles . 
318	NA	" Eks ta vaatas , et suur poiss , või mis . "" "
319	NA	" "" Noh , kui sulle otsa vaadata , siis võtab kuse lahti ! "" nöökas Ivo . "
319	NA	 Ja jälle märkas ta poisi kiiret , vaagivat imestust . 
320	NA	" "" Ei , see joomine mu tapab ! "" "
321	NA	" "" Kas ema ei öelnud , et joomine on paha ? "
321	NA	 Ei usu ! 
321	NA	" Mis sa siis nüüd nutad nii kõva ja selge häälega ! "" "
322	NA	 Nad olid Pika tänava lõppu jõudnud . 
322	NA	 Siit paremale , Tammiku poole hoides oleks võinud pätist lahti saada , kuid Ivo ei olnud ennast veel välja valanud . 
322	NA	" "" Oleks mul mingit vääringut ligi , viskaks sulle paar tšervonetsit . "
322	NA	" Paned paugu ära , rutem sured . "" "
323	NA	" "" Kaheksa krooniga suurt just ette ei võta ! "" "
323	NA	 Poisi pisikesed kavalad silmad vilasid ringi . 
323	NA	 Kunderi tänav ei pakkunud mingit lootust . 
323	NA	" "" Oleks mõni putka lahti , ehk leiaks odekolontsi "" — "" Soldati punši ei taha ? "
323	NA	 Võtad suu vett täis , sõber annab selja tagant kaikaga piki kukalt . 
323	NA	" Hommikul teed silmad lahti , jõle paha on olla ja mitte midagi ei mäleta "" "
324	NA	 Pätt muutus tõsiseks . 
